Date,Rented Bike Count,Hour,Temperature(C),Humidity(%),Wind speed (m/s),Visibility (10m),Dew point temperature(C),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Holiday,Functioning Day,Seasons_Autumn,Seasons_Spring,Seasons_Summer,Seasons_Winter
24/04/2018,68,2,10.1,83,1.4,2000,7.3,0.0,0.1,0.0,1,1,0.0,1.0,0.0,0.0
24/04/2018,638,10,12.9,68,1.3,2000,7.1,0.97,0.0,0.0,1,1,0.0,1.0,0.0,0.0
24/04/2018,710,11,14.1,62,1.6,2000,6.9,1.08,0.0,0.0,1,1,0.0,1.0,0.0,0.0
24/04/2018,925,12,15.2,57,1.9,2000,6.7,1.33,0.0,0.0,1,1,0.0,1.0,0.0,0.0
24/04/2018,942,14,16.0,52,1.7,2000,6.1,1.22,0.0,0.0,1,1,0.0,1.0,0.0,0.0
24/04/2018,1215,22,10.4,43,0.7,2000,-1.6,0.0,0.0,0.0,1,1,0.0,1.0,0.0,0.0
25/04/2018,206,3,7.1,60,0.3,2000,-0.1,0.0,0.0,0.0,1,1,0.0,1.0,0.0,0.0
25/04/2018,1192,12,19.4,20,1.1,1663,-4.1,3.08,0.0,0.0,1,1,0.0,1.0,0.0,0.0
25/04/2018,1161,14,22.1,22,2.1,1470,-0.6,3.12,0.0,0.0,1,1,0.0,1.0,0.0,0.0
26/04/2018,1124,7,10.7,68,0.8,1093,5.0,0.27,0.0,0.0,1,1,0.0,1.0,0.0,0.0
26/04/2018,1197,12,19.6,36,2.2,962,4.1,2.55,0.0,0.0,1,1,0.0,1.0,0.0,0.0
26/04/2018,1447,21,13.4,60,2.2,1517,5.7,0.0,0.0,0.0,1,1,0.0,1.0,0.0,0.0
26/04/2018,851,23,12.1,58,1.9,1719,4.0,0.0,0.0,0.0,1,1,0.0,1.0,0.0,0.0
27/04/2018,170,5,9.9,69,1.1,808,4.4,0.0,0.0,0.0,1,1,0.0,1.0,0.0,0.0
27/04/2018,1253,15,22.7,29,1.6,1223,3.7,2.66,0.0,0.0,1,1,0.0,1.0,0.0,0.0
27/04/2018,1812,19,18.7,53,2.7,753,8.9,0.24,0.0,0.0,1,1,0.0,1.0,0.0,0.0
27/04/2018,1362,21,15.7,51,1.9,806,5.5,0.0,0.0,0.0,1,1,0.0,1.0,0.0,0.0
28/04/2018,647,8,12.7,67,0.6,378,6.7,0.86,0.0,0.0,1,1,0.0,1.0,0.0,0.0
29/04/2018,554,1,11.2,57,1.6,1533,2.9,0.0,0.0,0.0,1,1,0.0,1.0,0.0,0.0
29/04/2018,1375,12,20.5,31,2.6,1299,2.7,2.79,0.0,0.0,1,1,0.0,1.0,0.0,0.0
29/04/2018,2094,17,21.9,28,3.1,1023,2.5,1.6,0.0,0.0,1,1,0.0,1.0,0.0,0.0
29/04/2018,820,23,15.2,51,1.0,858,5.1,0.0,0.0,0.0,1,1,0.0,1.0,0.0,0.0
30/04/2018,132,4,14.6,57,1.2,495,6.1,0.0,0.0,0.0,1,1,0.0,1.0,0.0,0.0
30/04/2018,1075,7,15.1,78,1.5,354,11.2,0.06,0.0,0.0,1,1,0.0,1.0,0.0,0.0
30/04/2018,1094,12,22.2,50,2.0,564,11.2,2.65,0.0,0.0,1,1,0.0,1.0,0.0,0.0
30/04/2018,1019,13,23.3,45,1.8,684,10.6,2.96,0.0,0.0,1,1,0.0,1.0,0.0,0.0
30/04/2018,1456,22,18.4,78,1.6,377,14.4,0.0,0.0,0.0,1,1,0.0,1.0,0.0,0.0
01/05/2018,343,3,18.1,85,1.0,284,15.5,0.0,0.0,0.0,0,1,0.0,1.0,0.0,0.0
01/05/2018,1067,8,18.8,76,0.6,301,14.4,0.36,0.0,0.0,0,1,0.0,1.0,0.0,0.0
02/05/2018,327,13,17.2,96,0.9,275,16.5,0.26,4.0,0.0,1,1,0.0,1.0,0.0,0.0
02/05/2018,813,17,13.9,94,2.6,303,12.9,0.21,0.0,0.0,1,1,0.0,1.0,0.0,0.0
02/05/2018,299,22,10.4,85,3.7,1671,7.9,0.0,0.0,0.0,1,1,0.0,1.0,0.0,0.0
03/05/2018,109,4,7.0,87,1.3,2000,4.9,0.0,0.0,0.0,1,1,0.0,1.0,0.0,0.0
03/05/2018,469,6,7.9,86,2.0,1070,5.6,0.01,0.0,0.0,1,1,0.0,1.0,0.0,0.0
03/05/2018,367,14,12.7,75,3.8,1510,8.3,0.88,0.4,0.0,1,1,0.0,1.0,0.0,0.0
03/05/2018,832,23,10.6,62,2.1,1694,3.6,0.0,0.0,0.0,1,1,0.0,1.0,0.0,0.0
04/05/2018,1890,19,15.5,46,2.6,1782,3.9,0.34,0.0,0.0,1,1,0.0,1.0,0.0,0.0
04/05/2018,1389,20,14.1,46,3.4,1940,2.6,0.01,0.0,0.0,1,1,0.0,1.0,0.0,0.0
05/05/2018,716,1,12.1,54,1.3,1820,3.0,0.0,0.0,0.0,1,1,0.0,1.0,0.0,0.0
05/05/2018,352,7,12.9,55,2.3,1952,4.0,0.29,0.0,0.0,1,1,0.0,1.0,0.0,0.0
05/05/2018,2014,17,23.6,29,3.9,1948,4.5,1.68,0.0,0.0,1,1,0.0,1.0,0.0,0.0
05/05/2018,1360,22,19.1,61,2.7,1830,11.3,0.0,0.0,0.0,1,1,0.0,1.0,0.0,0.0
06/05/2018,181,1,18.2,71,1.6,1328,12.8,0.0,0.0,0.0,1,1,0.0,1.0,0.0,0.0
06/05/2018,43,3,16.2,94,1.7,400,15.2,0.0,1.5,0.0,1,1,0.0,1.0,0.0,0.0
06/05/2018,16,4,15.8,93,0.4,268,14.6,0.0,1.5,0.0,1,1,0.0,1.0,0.0,0.0
06/05/2018,11,5,15.4,96,0.3,208,14.7,0.0,2.0,0.0,1,1,0.0,1.0,0.0,0.0
06/05/2018,16,7,15.1,97,0.5,311,14.6,0.03,2.5,0.0,1,1,0.0,1.0,0.0,0.0
06/05/2018,16,8,15.2,97,1.0,414,14.7,0.08,2.0,0.0,1,1,0.0,1.0,0.0,0.0
06/05/2018,1848,18,20.2,66,1.0,2000,13.6,1.1,0.0,0.0,1,1,0.0,1.0,0.0,0.0
06/05/2018,1450,21,16.8,79,0.6,2000,13.1,0.0,0.0,0.0,1,1,0.0,1.0,0.0,0.0
06/05/2018,1016,23,15.9,83,0.6,2000,13.0,0.0,0.0,0.0,1,1,0.0,1.0,0.0,0.0
07/05/2018,895,10,17.5,63,0.6,1916,10.3,0.96,0.0,0.0,1,1,0.0,1.0,0.0,0.0
07/05/2018,1665,13,23.7,44,1.7,1897,10.7,2.35,0.0,0.0,1,1,0.0,1.0,0.0,0.0
07/05/2018,1970,14,24.1,42,1.2,1770,10.3,1.93,0.0,0.0,1,1,0.0,1.0,0.0,0.0
08/05/2018,712,0,16.4,72,0.8,1046,11.3,0.0,0.0,0.0,1,1,0.0,1.0,0.0,0.0
08/05/2018,430,1,16.0,64,1.0,1600,9.1,0.0,0.0,0.0,1,1,0.0,1.0,0.0,0.0
08/05/2018,287,2,15.5,65,1.3,1953,8.9,0.0,0.0,0.0,1,1,0.0,1.0,0.0,0.0
08/05/2018,155,4,15.4,63,1.6,2000,8.3,0.0,0.0,0.0,1,1,0.0,1.0,0.0,0.0
08/05/2018,200,5,15.0,64,1.6,2000,8.2,0.0,0.0,0.0,1,1,0.0,1.0,0.0,0.0
08/05/2018,1280,7,15.3,60,2.0,2000,7.5,0.35,0.0,0.0,1,1,0.0,1.0,0.0,0.0
08/05/2018,1976,8,16.9,54,1.7,2000,7.5,1.08,0.0,0.0,1,1,0.0,1.0,0.0,0.0
08/05/2018,792,10,20.0,48,1.9,2000,8.6,2.46,0.0,0.0,1,1,0.0,1.0,0.0,0.0
08/05/2018,1096,14,22.2,42,1.7,2000,8.6,2.29,0.0,0.0,1,1,0.0,1.0,0.0,0.0
08/05/2018,1457,16,22.0,41,1.7,2000,8.1,2.04,0.0,0.0,1,1,0.0,1.0,0.0,0.0
09/05/2018,245,2,10.9,59,1.1,2000,3.1,0.0,0.0,0.0,1,1,0.0,1.0,0.0,0.0
09/05/2018,203,5,9.5,65,0.9,2000,3.2,0.0,0.0,0.0,1,1,0.0,1.0,0.0,0.0
09/05/2018,928,9,14.4,46,1.2,1899,2.9,1.77,0.0,0.0,1,1,0.0,1.0,0.0,0.0
09/05/2018,3130,18,20.6,41,2.3,2000,6.8,1.1,0.0,0.0,1,1,0.0,1.0,0.0,0.0
09/05/2018,2405,19,18.8,47,2.8,1988,7.2,0.4,0.0,0.0,1,1,0.0,1.0,0.0,0.0
10/05/2018,0,11,18.3,51,3.1,1015,7.9,2.84,0.0,0.0,1,0,0.0,1.0,0.0,0.0
10/05/2018,0,14,21.2,47,3.7,1142,9.4,3.22,0.0,0.0,1,0,0.0,1.0,0.0,0.0
10/05/2018,0,19,15.5,74,3.6,675,10.8,0.35,0.0,0.0,1,0,0.0,1.0,0.0,0.0
10/05/2018,0,23,12.4,85,1.1,369,9.9,0.0,0.0,0.0,1,0,0.0,1.0,0.0,0.0
11/05/2018,252,3,12.0,86,0.9,297,9.7,0.0,0.0,0.0,1,1,0.0,1.0,0.0,0.0
11/05/2018,154,4,11.9,85,0.7,315,9.4,0.0,0.0,0.0,1,1,0.0,1.0,0.0,0.0
11/05/2018,223,5,11.9,84,1.5,358,9.2,0.0,0.0,0.0,1,1,0.0,1.0,0.0,0.0
11/05/2018,1177,13,20.8,45,2.8,688,8.4,3.17,0.0,0.0,1,1,0.0,1.0,0.0,0.0
11/05/2018,1496,16,19.1,54,3.2,542,9.5,0.94,0.0,0.0,1,1,0.0,1.0,0.0,0.0
11/05/2018,1863,17,18.9,45,2.6,1084,6.6,0.8,0.0,0.0,1,1,0.0,1.0,0.0,0.0
11/05/2018,1556,22,16.2,54,1.1,1327,6.8,0.0,0.0,0.0,1,1,0.0,1.0,0.0,0.0
12/05/2018,70,5,15.0,61,1.2,903,7.5,0.0,0.0,0.0,1,1,0.0,1.0,0.0,0.0
12/05/2018,6,10,11.8,96,1.3,221,11.1,0.12,2.5,0.0,1,1,0.0,1.0,0.0,0.0
12/05/2018,18,11,12.0,96,1.0,184,11.3,0.14,3.5,0.0,1,1,0.0,1.0,0.0,0.0
12/05/2018,50,23,15.8,98,1.6,235,15.4,0.0,1.0,0.0,1,1,0.0,1.0,0.0,0.0
13/05/2018,145,0,15.5,97,1.5,181,15.0,0.0,0.5,0.0,1,1,0.0,1.0,0.0,0.0
13/05/2018,139,6,13.5,98,0.4,251,13.1,0.01,0.0,0.0,1,1,0.0,1.0,0.0,0.0
13/05/2018,220,7,13.7,98,1.6,468,13.3,0.1,0.0,0.0,1,1,0.0,1.0,0.0,0.0
13/05/2018,716,10,15.2,88,2.2,1090,13.2,0.55,0.0,0.0,1,1,0.0,1.0,0.0,0.0
13/05/2018,2379,16,19.5,65,2.9,857,12.7,1.97,0.0,0.0,1,1,0.0,1.0,0.0,0.0
14/05/2018,121,4,11.9,94,1.3,210,10.9,0.0,0.0,0.0,1,1,0.0,1.0,0.0,0.0
14/05/2018,1106,9,15.1,74,0.6,437,10.4,0.76,0.0,0.0,1,1,0.0,1.0,0.0,0.0
14/05/2018,779,10,16.6,67,0.9,479,10.4,1.23,0.0,0.0,1,1,0.0,1.0,0.0,0.0
14/05/2018,1433,16,24.3,54,2.6,346,14.3,1.81,0.0,0.0,1,1,0.0,1.0,0.0,0.0
14/05/2018,1648,22,19.6,71,0.6,325,14.1,0.0,0.0,0.0,1,1,0.0,1.0,0.0,0.0
15/05/2018,372,2,17.1,74,0.4,350,12.4,0.0,0.0,0.0,1,1,0.0,1.0,0.0,0.0
15/05/2018,241,3,16.6,74,0.4,402,11.9,0.0,0.0,0.0,1,1,0.0,1.0,0.0,0.0
15/05/2018,562,6,15.4,84,0.8,235,12.7,0.03,0.0,0.0,1,1,0.0,1.0,0.0,0.0
15/05/2018,2059,8,18.4,68,1.1,254,12.3,0.88,0.0,0.0,1,1,0.0,1.0,0.0,0.0
15/05/2018,1148,9,20.8,53,0.8,381,10.8,1.58,0.0,0.0,1,1,0.0,1.0,0.0,0.0
15/05/2018,944,11,24.8,36,1.8,973,8.7,2.7,0.0,0.0,1,1,0.0,1.0,0.0,0.0
15/05/2018,1080,13,27.8,34,1.5,1306,10.4,3.14,0.0,0.0,1,1,0.0,1.0,0.0,0.0
15/05/2018,1958,20,26.3,53,1.0,908,15.9,0.0,0.0,0.0,1,1,0.0,1.0,0.0,0.0
15/05/2018,1640,22,25.0,59,0.6,742,16.4,0.0,0.0,0.0,1,1,0.0,1.0,0.0,0.0
15/05/2018,848,23,24.8,60,1.0,795,16.5,0.0,0.0,0.0,1,1,0.0,1.0,0.0,0.0
16/05/2018,662,0,24.4,63,0.8,745,16.8,0.0,0.0,0.0,1,1,0.0,1.0,0.0,0.0
16/05/2018,124,4,22.3,86,0.5,387,19.8,0.0,0.0,0.0,1,1,0.0,1.0,0.0,0.0
16/05/2018,243,11,22.7,93,4.8,832,21.5,0.17,0.0,0.0,1,1,0.0,1.0,0.0,0.0
16/05/2018,151,13,21.8,97,2.4,682,21.2,0.06,35.0,0.0,1,1,0.0,1.0,0.0,0.0
16/05/2018,240,15,22.0,96,2.9,313,21.3,0.2,0.0,0.0,1,1,0.0,1.0,0.0,0.0
17/05/2018,186,15,22.8,95,1.6,294,21.9,0.11,0.5,0.0,1,1,0.0,1.0,0.0,0.0
18/05/2018,77,6,17.4,98,0.3,234,17.0,0.0,0.0,0.0,1,1,0.0,1.0,0.0,0.0
18/05/2018,210,7,16.6,98,0.6,219,16.2,0.01,0.5,0.0,1,1,0.0,1.0,0.0,0.0
18/05/2018,400,8,16.4,98,0.3,514,16.0,0.11,0.0,0.0,1,1,0.0,1.0,0.0,0.0
18/05/2018,352,11,16.6,96,0.7,539,15.9,0.41,0.0,0.0,1,1,0.0,1.0,0.0,0.0
18/05/2018,185,12,16.6,96,0.8,430,15.9,0.34,0.0,0.0,1,1,0.0,1.0,0.0,0.0
18/05/2018,906,15,16.7,85,1.2,2000,14.1,0.49,0.0,0.0,1,1,0.0,1.0,0.0,0.0
18/05/2018,1551,17,17.2,81,1.2,2000,13.9,0.57,0.0,0.0,1,1,0.0,1.0,0.0,0.0
18/05/2018,1751,19,17.0,76,1.5,2000,12.7,0.29,0.0,0.0,1,1,0.0,1.0,0.0,0.0
19/05/2018,676,1,11.4,74,1.3,2000,6.9,0.0,0.0,0.0,1,1,0.0,1.0,0.0,0.0
19/05/2018,1051,10,17.2,45,2.1,2000,5.1,2.61,0.0,0.0,1,1,0.0,1.0,0.0,0.0
19/05/2018,1865,13,21.9,39,2.0,2000,7.3,3.52,0.0,0.0,1,1,0.0,1.0,0.0,0.0
19/05/2018,2268,15,23.9,37,1.6,2000,8.3,3.07,0.0,0.0,1,1,0.0,1.0,0.0,0.0
19/05/2018,2479,16,24.5,34,1.5,2000,7.5,2.54,0.0,0.0,1,1,0.0,1.0,0.0,0.0
19/05/2018,1595,22,18.4,34,1.2,2000,2.2,0.0,0.0,0.0,1,1,0.0,1.0,0.0,0.0
19/05/2018,1169,23,17.1,37,1.3,2000,2.2,0.0,0.0,0.0,1,1,0.0,1.0,0.0,0.0
20/05/2018,986,0,15.8,41,1.2,2000,2.5,0.0,0.0,0.0,1,1,0.0,1.0,0.0,0.0
20/05/2018,341,7,12.3,43,0.6,2000,0.0,0.3,0.0,0.0,1,1,0.0,1.0,0.0,0.0
20/05/2018,2145,19,20.8,24,2.0,2000,-0.5,0.56,0.0,0.0,1,1,0.0,1.0,0.0,0.0
21/05/2018,113,4,12.4,0,0.8,2000,-3.4,0.0,0.0,0.0,1,1,0.0,1.0,0.0,0.0
21/05/2018,1785,8,15.3,30,1.3,2000,-2.2,1.3,0.0,0.0,1,1,0.0,1.0,0.0,0.0
21/05/2018,3069,18,21.6,48,2.5,1884,10.1,0.61,0.0,0.0,1,1,0.0,1.0,0.0,0.0
21/05/2018,2167,20,18.4,59,2.6,1476,10.2,0.04,0.0,0.0,1,1,0.0,1.0,0.0,0.0
22/05/2018,957,0,16.0,71,0.5,1299,10.7,0.0,0.0,0.0,0,1,0.0,1.0,0.0,0.0
22/05/2018,277,6,15.5,0,0.5,1691,10.4,0.06,0.0,0.0,0,1,0.0,1.0,0.0,0.0
22/05/2018,45,19,17.6,93,0.3,331,16.4,0.06,1.5,0.0,0,1,0.0,1.0,0.0,0.0
22/05/2018,18,23,16.3,96,1.1,198,15.6,0.0,2.5,0.0,0,1,0.0,1.0,0.0,0.0
23/05/2018,1241,7,13.6,75,1.6,1987,9.2,0.47,0.0,0.0,1,1,0.0,1.0,0.0,0.0
23/05/2018,1125,9,16.0,60,1.9,1992,8.2,1.98,0.0,0.0,1,1,0.0,1.0,0.0,0.0
23/05/2018,2454,19,18.8,52,3.4,2000,8.7,0.49,0.0,0.0,1,1,0.0,1.0,0.0,0.0
24/05/2018,578,1,12.9,62,0.6,1557,5.7,0.0,0.0,0.0,1,1,0.0,1.0,0.0,0.0
24/05/2018,530,6,11.4,67,1.0,1600,5.4,0.04,0.0,0.0,1,1,0.0,1.0,0.0,0.0
24/05/2018,880,10,19.9,27,2.7,1775,0.3,2.44,0.0,0.0,1,1,0.0,1.0,0.0,0.0
24/05/2018,922,11,21.5,30,2.9,1779,3.1,2.92,0.0,0.0,1,1,0.0,1.0,0.0,0.0
24/05/2018,1455,16,23.5,36,4.0,1763,7.5,2.42,0.0,0.0,1,1,0.0,1.0,0.0,0.0
24/05/2018,1087,23,18.1,56,1.6,1095,9.1,0.0,0.0,0.0,1,1,0.0,1.0,0.0,0.0
25/05/2018,531,6,13.8,74,0.7,644,9.2,0.05,0.0,0.0,1,1,0.0,1.0,0.0,0.0
25/05/2018,1250,7,14.4,66,1.1,704,8.1,0.42,0.0,0.0,1,1,0.0,1.0,0.0,0.0
25/05/2018,1996,8,17.1,57,1.7,792,8.5,1.21,0.0,0.0,1,1,0.0,1.0,0.0,0.0
25/05/2018,819,10,21.4,30,2.5,1730,3.0,2.53,0.0,0.0,1,1,0.0,1.0,0.0,0.0
25/05/2018,959,11,23.1,30,2.5,1896,4.5,3.01,0.0,0.0,1,1,0.0,1.0,0.0,0.0
25/05/2018,1082,12,24.4,24,2.9,1811,2.5,3.28,0.0,0.0,1,1,0.0,1.0,0.0,0.0
26/05/2018,1285,12,26.2,31,1.2,1161,7.7,3.18,0.0,0.0,1,1,0.0,1.0,0.0,0.0
26/05/2018,1575,15,29.4,30,2.0,882,10.0,2.82,0.0,0.0,1,1,0.0,1.0,0.0,0.0
26/05/2018,2020,18,27.0,33,2.2,822,9.3,1.07,0.0,0.0,1,1,0.0,1.0,0.0,0.0
27/05/2018,1089,0,20.1,65,1.6,1097,13.3,0.0,0.0,0.0,1,1,0.0,1.0,0.0,0.0
27/05/2018,423,3,18.5,62,0.8,1073,11.0,0.0,0.0,0.0,1,1,0.0,1.0,0.0,0.0
27/05/2018,608,8,18.3,51,2.0,1366,7.9,0.7,0.0,0.0,1,1,0.0,1.0,0.0,0.0
27/05/2018,1004,11,22.3,33,1.8,1853,0.0,1.54,0.0,0.0,1,1,0.0,1.0,0.0,0.0
27/05/2018,1404,12,23.4,38,2.8,1756,8.2,1.87,0.0,0.0,1,1,0.0,1.0,0.0,0.0
27/05/2018,1730,14,24.2,36,4.0,1907,8.1,2.16,0.0,0.0,1,1,0.0,1.0,0.0,0.0
27/05/2018,2019,15,23.9,37,2.6,1889,8.3,1.82,0.0,0.0,1,1,0.0,1.0,0.0,0.0
27/05/2018,2207,19,21.7,38,2.1,1857,6.7,0.27,0.0,0.0,1,1,0.0,1.0,0.0,0.0
27/05/2018,2044,20,20.6,41,2.3,1788,6.8,0.09,0.0,0.0,1,1,0.0,1.0,0.0,0.0
28/05/2018,335,2,16.5,58,0.3,1759,8.1,0.0,0.0,0.0,1,1,0.0,1.0,0.0,0.0
28/05/2018,247,5,16.6,0,0.9,1361,9.7,0.0,0.0,0.0,1,1,0.0,1.0,0.0,0.0
28/05/2018,2194,8,19.5,50,0.7,1329,8.7,1.19,0.0,0.0,1,1,0.0,1.0,0.0,0.0
28/05/2018,2060,17,26.9,45,3.5,990,13.9,1.64,0.0,0.0,1,1,0.0,1.0,0.0,0.0
28/05/2018,1247,23,20.9,53,1.6,1712,10.9,0.0,0.0,0.0,1,1,0.0,1.0,0.0,0.0
29/05/2018,1192,9,21.0,67,1.1,1012,14.6,0.54,0.0,0.0,1,1,0.0,1.0,0.0,0.0
29/05/2018,893,10,21.6,68,1.6,980,15.4,0.83,0.0,0.0,1,1,0.0,1.0,0.0,0.0
29/05/2018,1041,21,19.9,93,1.4,416,18.7,0.0,0.0,0.0,1,1,0.0,1.0,0.0,0.0
30/05/2018,505,6,18.6,84,0.7,316,15.8,0.01,0.0,0.0,1,1,0.0,1.0,0.0,0.0
30/05/2018,1150,7,18.9,85,0.6,289,16.3,0.12,0.0,0.0,1,1,0.0,1.0,0.0,0.0
30/05/2018,1187,12,23.2,64,3.0,1305,16.0,2.08,0.0,0.0,1,1,0.0,1.0,0.0,0.0
30/05/2018,1134,13,24.0,56,2.6,1282,14.6,2.94,0.0,0.0,1,1,0.0,1.0,0.0,0.0
30/05/2018,1280,15,24.3,52,3.0,1447,13.8,2.55,0.0,0.0,1,1,0.0,1.0,0.0,0.0
30/05/2018,1158,23,16.4,80,1.5,642,12.9,0.0,0.0,0.0,1,1,0.0,1.0,0.0,0.0
31/05/2018,1277,9,18.8,59,1.6,1233,10.6,1.9,0.0,0.0,1,1,0.0,1.0,0.0,0.0
31/05/2018,936,10,20.8,54,1.2,1129,11.1,2.45,0.0,0.0,1,1,0.0,1.0,0.0,0.0
31/05/2018,2047,17,27.2,42,2.9,1828,13.1,1.79,0.0,0.0,1,1,0.0,1.0,0.0,0.0
01/06/2018,776,1,19.5,65,0.4,1662,12.7,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0
01/06/2018,554,2,19.0,72,1.4,1258,13.8,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0
01/06/2018,306,5,17.8,75,1.0,1210,13.3,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0
01/06/2018,862,10,25.3,45,1.3,1371,12.5,2.45,0.0,0.0,1,1,0.0,0.0,1.0,0.0
02/06/2018,1094,11,27.3,35,2.3,1537,10.4,2.98,0.0,0.0,1,1,0.0,0.0,1.0,0.0
02/06/2018,2025,17,28.9,22,2.7,1965,5.0,1.93,0.0,0.0,1,1,0.0,0.0,1.0,0.0
03/06/2018,437,3,18.0,64,1.3,1560,11.0,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0
03/06/2018,294,4,17.4,65,0.8,1093,10.7,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0
03/06/2018,1834,16,30.4,28,3.6,1790,9.8,2.48,0.0,0.0,1,1,0.0,0.0,1.0,0.0
03/06/2018,2514,19,27.4,29,2.4,2000,7.7,0.5,0.0,0.0,1,1,0.0,0.0,1.0,0.0
03/06/2018,2173,21,24.2,32,2.1,2000,6.4,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0
04/06/2018,172,4,19.4,56,1.2,1752,10.3,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0
04/06/2018,1008,11,26.1,37,2.4,1079,10.2,2.79,0.0,0.0,1,1,0.0,0.0,1.0,0.0
04/06/2018,1152,12,26.3,36,3.1,1377,10.0,2.61,0.0,0.0,1,1,0.0,0.0,1.0,0.0
04/06/2018,1148,14,26.5,43,3.9,1671,12.8,2.36,0.0,0.0,1,1,0.0,0.0,1.0,0.0
04/06/2018,2508,20,23.4,43,1.1,2000,10.0,0.01,0.0,0.0,1,1,0.0,0.0,1.0,0.0
04/06/2018,2377,21,22.6,62,1.1,1363,14.9,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0
05/06/2018,927,0,20.5,71,2.8,1204,15.0,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0
05/06/2018,314,3,19.1,72,0.6,1370,13.9,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0
05/06/2018,282,5,18.1,73,0.5,1182,13.1,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0
05/06/2018,733,6,17.8,73,0.4,1188,12.8,0.04,0.0,0.0,1,1,0.0,0.0,1.0,0.0
05/06/2018,1602,7,18.8,64,0.7,1099,11.8,0.48,0.0,0.0,1,1,0.0,0.0,1.0,0.0
05/06/2018,1120,14,28.9,34,2.7,1328,11.4,2.06,0.0,0.0,1,1,0.0,0.0,1.0,0.0
05/06/2018,2404,21,23.3,51,1.7,1654,12.5,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0
06/06/2018,562,3,19.6,68,1.7,1260,13.5,0.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0
06/06/2018,799,8,21.2,59,1.2,794,12.8,1.13,0.0,0.0,0,1,0.0,0.0,1.0,0.0
06/06/2018,925,9,22.9,56,2.3,763,13.6,1.74,0.0,0.0,0,1,0.0,0.0,1.0,0.0
07/06/2018,275,3,18.4,88,1.6,465,16.3,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0
07/06/2018,191,4,18.1,88,1.8,458,16.0,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0
07/06/2018,288,5,17.8,91,2.2,393,16.3,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0
07/06/2018,1099,12,25.0,56,3.0,715,15.6,3.19,0.0,0.0,1,1,0.0,0.0,1.0,0.0
07/06/2018,1116,14,28.2,44,1.7,644,14.7,3.11,0.0,0.0,1,1,0.0,0.0,1.0,0.0
07/06/2018,2649,19,24.0,60,2.8,1379,15.7,0.38,0.0,0.0,1,1,0.0,0.0,1.0,0.0
07/06/2018,1290,23,20.3,77,1.3,770,16.1,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0
08/06/2018,1283,9,21.2,62,1.7,1384,13.6,1.45,0.0,0.0,1,1,0.0,0.0,1.0,0.0
08/06/2018,1002,10,21.9,62,1.7,1664,14.2,1.36,0.0,0.0,1,1,0.0,0.0,1.0,0.0
08/06/2018,1095,11,21.9,64,2.4,1359,14.7,1.03,0.0,0.0,1,1,0.0,0.0,1.0,0.0
09/06/2018,1247,0,19.7,83,1.5,390,16.7,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0
09/06/2018,732,2,19.4,84,0.7,382,16.6,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0
09/06/2018,381,6,19.0,84,0.5,440,16.2,0.05,0.0,0.0,1,1,0.0,0.0,1.0,0.0
09/06/2018,616,7,20.2,73,1.1,708,15.1,0.41,0.0,0.0,1,1,0.0,0.0,1.0,0.0
09/06/2018,1890,15,29.6,40,2.5,1546,14.5,1.96,0.0,0.0,1,1,0.0,0.0,1.0,0.0
09/06/2018,246,20,23.7,62,1.6,1402,15.9,0.0,0.4,0.0,1,1,0.0,0.0,1.0,0.0
10/06/2018,174,4,18.3,72,1.7,2000,13.1,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0
10/06/2018,313,7,18.4,68,0.6,2000,12.3,0.04,0.0,0.0,1,1,0.0,0.0,1.0,0.0
10/06/2018,786,9,19.2,65,1.4,2000,12.4,0.34,0.0,0.0,1,1,0.0,0.0,1.0,0.0
10/06/2018,942,10,20.2,62,1.8,2000,12.6,0.82,0.0,0.0,1,1,0.0,0.0,1.0,0.0
10/06/2018,2333,16,24.8,51,1.6,2000,13.9,1.17,0.0,0.0,1,1,0.0,0.0,1.0,0.0
10/06/2018,2026,21,22.1,55,1.5,2000,12.6,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0
11/06/2018,232,3,18.8,61,1.3,2000,11.1,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0
